subject,block,trial,mu1,mu2,choice,reward,RT
16,4,10,3,0,1,1,329
16,5,1,11,-6,2,-5,678
16,5,2,11,-6,1,10,339
16,5,3,11,-6,1,11,288
16,5,4,11,-6,1,11,277
16,5,5,11,-6,1,11,288
16,5,6,11,-6,1,12,352
16,5,7,11,-6,1,12,330
16,5,8,11,-6,1,11,324
16,5,9,11,-6,1,12,320
16,5,10,11,-6,1,12,294
16,6,1,9,-7,1,11,508
16,6,2,9,-7,2,-6,284
16,6,3,9,-7,1,10,324
16,6,4,9,-7,2,-6,273
16,6,5,9,-7,1,8,292
16,6,6,9,-7,1,9,247
16,6,7,9,-7,1,10,239
16,6,8,9,-7,1,9,232
16,6,9,9,-7,1,9,241
16,6,10,9,-7,1,10,239
16,7,1,3,-3,1,3,359
16,7,2,3,-3,2,-1,276
16,7,3,3,-3,1,0,310
16,7,4,3,-3,2,-4,243
16,7,5,3,-3,1,1,247
16,7,6,3,-3,1,2,204
16,7,7,3,-3,1,3,199
16,7,8,3,-3,1,3,207
16,7,9,3,-3,1,3,202
16,7,10,3,-3,1,3,198
16,8,1,-7,-2,1,-8,738
16,8,2,-7,-2,2,-1,270
16,8,3,-7,-2,2,-2,282
16,8,4,-7,-2,1,-7,257
16,8,5,-7,-2,2,-3,275
16,8,6,-7,-2,2,-2,231
16,8,7,-7,-2,2,-2,305
16,8,8,-7,-2,2,-1,279
16,8,9,-7,-2,2,-2,347
16,8,10,-7,-2,2,-1,306
16,9,1,13,0,1,12,451
16,9,2,13,0,2,0,327
16,9,3,13,0,1,13,313
16,9,4,13,0,1,14,277
16,9,5,13,0,1,12,286
16,9,6,13,0,1,12,312
16,9,7,13,0,1,12,290
16,9,8,13,0,1,13,297
16,9,9,13,0,1,14,272
16,9,10,13,0,1,14,303
16,10,1,-2,9,1,-1,465
16,10,2,-2,9,2,12,279
16,10,3,-2,9,2,10,289
16,10,4,-2,9,2,9,259
16,10,5,-2,9,2,10,272
16,10,6,-2,9,2,9,285
16,10,7,-2,9,2,8,249
16,10,8,-2,9,2,8,259
16,10,9,-2,9,2,9,223
16,10,10,-2,9,2,8,248
16,11,1,-8,1,1,-8,1399
16,11,2,-8,1,2,-1,387
16,11,3,-8,1,2,1,249
16,11,4,-8,1,2,1,274
16,11,5,-8,1,2,2,311
16,11,6,-8,1,2,3,288
16,11,7,-8,1,2,-2,296
16,11,8,-8,1,2,1,302
16,11,9,-8,1,2,0,327
16,11,10,-8,1,2,0,332
16,12,1,7,15,2,15,361
16,12,2,7,15,1,8,317
16,12,3,7,15,2,14,357
16,12,4,7,15,1,7,290
16,12,5,7,15,2,15,291
16,12,6,7,15,2,14,254
16,12,7,7,15,2,14,269
16,12,8,7,15,2,15,256
16,12,9,7,15,2,16,241
16,12,10,7,15,2,17,248
16,13,1,-8,2,2,4,327
16,13,2,-8,2,1,-7,337
16,13,3,-8,2,2,2,294
16,13,4,-8,2,2,2,208
16,13,5,-8,2,2,4,245
16,13,6,-8,2,2,2,252
16,13,7,-8,2,2,1,280
16,13,8,-8,2,2,1,277
16,13,9,-8,2,2,1,264
16,13,10,-8,2,2,1,237
16,14,1,0,12,1,0,671
16,14,2,0,12,2,12,284
16,14,3,0,12,2,10,234
16,14,4,0,12,2,11,220
16,14,5,0,12,2,13,249
16,14,6,0,12,2,10,232
16,14,7,0,12,2,12,231
16,14,8,0,12,2,13,231
16,14,9,0,12,2,12,242
16,14,10,0,12,2,12,231
16,15,1,4,-3,1,3,417
16,15,2,4,-3,2,-3,257
16,15,3,4,-3,1,5,330
16,15,4,4,-3,2,-3,270
16,15,5,4,-3,1,4,327
16,15,6,4,-3,1,4,195
16,15,7,4,-3,1,0,245
16,15,8,4,-3,1,4,238
16,15,9,4,-3,1,4,217
16,15,10,4,-3,1,5,301
16,16,1,6,-7,1,5,411
16,16,2,6,-7,2,-7,253
16,16,3,6,-7,1,7,270
16,16,4,6,-7,1,6,185
16,16,5,6,-7,1,6,217
16,16,6,6,-7,1,7,259
16,16,7,6,-7,1,6,234
16,16,8,6,-7,1,5,252
16,16,9,6,-7,1,7,272
16,16,10,6,-7,1,7,222
16,17,1,-3,0,1,-2,570
16,17,2,-3,0,2,-1,308
16,17,3,-3,0,1,-4,333
16,17,4,-3,0,2,0,250
16,17,5,-3,0,2,1,215
16,17,6,-3,0,2,1,213
16,17,7,-3,0,2,1,244
16,17,8,-3,0,2,0,259
16,17,9,-3,0,2,0,264
16,17,10,-3,0,2,0,255
16,18,1,4,1,2,0,351
16,18,2,4,1,1,4,275
16,18,3,4,1,1,5,220
16,18,4,4,1,1,5,257
16,18,5,4,1,1,4,247
16,18,6,4,1,1,3,238
16,18,7,4,1,1,4,262
16,18,8,4,1,1,4,259
16,18,9,4,1,1,3,262
16,18,10,4,1,1,1,310
16,19,1,-4,-12,1,-4,343
16,19,2,-4,-12,2,-13,293
16,19,3,-4,-12,1,-6,288
16,19,4,-4,-12,2,-12,263
16,19,5,-4,-12,1,-4,277
16,19,6,-4,-12,1,-3,265
16,19,7,-4,-12,1,-4,224
16,19,8,-4,-12,1,-3,244
16,19,9,-4,-12,1,-4,260
16,19,10,-4,-12,1,-5,260
16,20,1,-17,5,1,-17,317
16,20,2,-17,5,2,5,697
16,20,3,-17,5,2,4,215
16,20,4,-17,5,2,6,222
16,20,5,-17,5,2,6,243
16,20,6,-17,5,2,6,213
16,20,7,-17,5,2,4,216
16,20,8,-17,5,2,4,246
16,20,9,-17,5,2,6,257
16,20,10,-17,5,2,4,277
17,1,1,6,8,1,5,1445
17,1,2,6,8,1,4,556
17,1,3,6,8,2,7,383
17,1,4,6,8,2,6,463
17,1,5,6,8,2,5,431
17,1,6,6,8,2,8,911
17,1,7,6,8,2,8,392
17,1,8,6,8,1,5,558
17,1,9,6,8,2,8,408
17,1,10,6,8,2,7,319
17,2,1,11,-8,2,-9,588
17,2,2,11,-8,1,11,609
17,2,3,11,-8,1,11,463
17,2,4,11,-8,1,12,599
17,2,5,11,-8,1,10,415
17,2,6,11,-8,1,12,424
17,2,7,11,-8,1,10,431
17,2,8,11,-8,1,8,423
17,2,9,11,-8,1,10,399
17,2,10,11,-8,1,10,383
17,3,1,0,-11,2,-13,517
17,3,2,0,-11,1,2,431
17,3,3,0,-11,1,0,415
17,3,4,0,-11,1,-1,381
17,3,5,0,-11,2,-12,488
17,3,6,0,-11,1,1,461
17,3,7,0,-11,1,1,486
17,3,8,0,-11,1,1,359
17,3,9,0,-11,1,0,335
17,3,10,0,-11,1,0,415
17,4,1,-6,2,2,2,549
17,4,2,-6,2,1,-6,473
17,4,3,-6,2,2,0,398
17,4,4,-6,2,2,1,335
17,4,5,-6,2,2,2,311
17,4,6,-6,2,2,2,360
17,4,7,-6,2,2,2,335
17,4,8,-6,2,2,4,368
17,4,9,-6,2,2,2,759
17,4,10,-6,2,2,1,304
17,5,1,0,2,2,1,603
17,5,2,0,2,1,0,399
17,5,3,0,2,1,-1,575
17,5,4,0,2,2,3,328
17,5,5,0,2,2,2,280
17,5,6,0,2,2,1,350
17,5,7,0,2,2,1,304
17,5,8,0,2,2,2,287
17,5,9,0,2,2,2,303
17,5,10,0,2,2,1,383
17,6,1,-10,-7,2,-8,596
17,6,2,-10,-7,1,-9,320
17,6,3,-10,-7,2,-6,319
17,6,4,-10,-7,2,-7,351
17,6,5,-10,-7,2,-7,367
17,6,6,-10,-7,2,-5,335
17,6,7,-10,-7,2,-6,294
17,6,8,-10,-7,2,-8,374
17,6,9,-10,-7,2,-7,359
17,6,10,-10,-7,2,-7,360
17,7,1,-14,8,2,8,567
17,7,2,-14,8,1,-14,336
17,7,3,-14,8,2,7,287
17,7,4,-14,8,2,9,342
17,7,5,-14,8,2,8,599
17,7,6,-14,8,2,10,320
17,7,7,-14,8,2,7,367
17,7,8,-14,8,2,7,359
17,7,9,-14,8,2,9,327
17,7,10,-14,8,2,9,369
17,8,1,2,-7,2,-7,573
17,8,2,2,-7,1,1,391
17,8,3,2,-7,1,2,407
17,8,4,2,-7,1,2,367
17,8,5,2,-7,1,3,359
17,8,6,2,-7,1,3,351
17,8,7,2,-7,1,0,391
17,8,8,2,-7,1,2,383
17,8,9,2,-7,1,4,399
17,8,10,2,-7,1,2,368
17,9,1,4,10,2,11,437
17,9,2,4,10,1,5,398
17,9,3,4,10,2,11,399
17,9,4,4,10,2,9,367
17,9,5,4,10,2,9,320
17,9,6,4,10,2,11,364
17,9,7,4,10,2,12,327
17,9,8,4,10,2,9,312
17,9,9,4,10,1,2,312
17,9,10,4,10,2,10,358
17,10,1,1,15,2,15,445
17,10,2,1,15,1,2,975
17,10,3,1,15,2,16,367
17,10,4,1,15,2,15,319
17,10,5,1,15,2,14,335
17,10,6,1,15,2,16,335
17,10,7,1,15,2,14,439
17,10,8,1,15,2,15,399
17,10,9,1,15,2,16,310
17,10,10,1,15,2,15,407
17,11,1,-5,8,2,8,443
17,11,2,-5,8,1,-6,375
17,11,3,-5,8,2,8,375
17,11,4,-5,8,2,9,384
17,11,5,-5,8,2,8,447
17,11,6,-5,8,2,8,366
17,11,7,-5,8,2,7,360
17,11,8,-5,8,2,9,391
17,11,9,-5,8,2,8,368
17,11,10,-5,8,2,10,392
17,12,1,17,-11,2,-12,404
17,12,2,17,-11,1,19,448
17,12,3,17,-11,1,16,295
17,12,4,17,-11,1,17,383
17,12,5,17,-11,1,16,511
17,12,6,17,-11,1,16,383
17,12,7,17,-11,1,17,415
17,12,8,17,-11,1,17,429
17,12,9,17,-11,1,18,398
17,12,10,17,-11,1,18,360
17,13,1,-3,-10,2,-10,446
17,13,2,-3,-10,1,-2,319
17,13,3,-3,-10,1,-2,414
17,13,4,-3,-10,1,-4,334
17,13,5,-3,-10,1,-3,335
17,13,6,-3,-10,1,-3,376
17,13,7,-3,-10,1,-3,375
17,13,8,-3,-10,1,-2,383
17,13,9,-3,-10,1,-4,311
17,13,10,-3,-10,1,-2,383
17,14,1,-14,6,2,6,470
17,14,2,-14,6,1,-14,382
17,14,3,-14,6,2,6,392
17,14,4,-14,6,2,6,327
17,14,5,-14,6,2,7,319
17,14,6,-14,6,2,5,271
17,14,7,-14,6,2,6,343
17,14,8,-14,6,2,7,295
17,14,9,-14,6,2,4,903
17,14,10,-14,6,2,7,346
17,15,1,4,1,2,0,429
17,15,2,4,1,1,6,326
17,15,3,4,1,1,2,303
17,15,4,4,1,1,6,327
17,15,5,4,1,1,2,816
17,15,6,4,1,1,6,439
17,15,7,4,1,1,5,375
17,15,8,4,1,1,5,303
17,15,9,4,1,1,4,367
17,15,10,4,1,1,4,415
17,16,1,10,7,2,7,533
17,16,2,10,7,1,9,343
17,16,3,10,7,1,11,344
17,16,4,10,7,1,10,408
17,16,5,10,7,1,9,351
17,16,6,10,7,1,9,401
17,16,7,10,7,1,10,351
17,16,8,10,7,1,10,526
17,16,9,10,7,1,11,431
17,16,10,10,7,1,11,383
17,17,1,2,-15,2,-15,491
17,17,2,2,-15,1,1,496
17,17,3,2,-15,1,1,293
17,17,4,2,-15,1,2,392
17,17,5,2,-15,1,3,541
17,17,6,2,-15,1,3,383
17,17,7,2,-15,1,1,383
17,17,8,2,-15,1,2,431
17,17,9,2,-15,1,2,415
17,17,10,2,-15,1,2,407
17,18,1,-4,-6,2,-6,397
17,18,2,-4,-6,1,-4,407
17,18,3,-4,-6,1,-2,415
17,18,4,-4,-6,1,-4,367
17,18,5,-4,-6,1,-3,854
17,18,6,-4,-6,1,-4,335
17,18,7,-4,-6,1,-3,383
17,18,8,-4,-6,1,-4,575
17,18,9,-4,-6,1,-5,334
17,18,10,-4,-6,1,-4,415
17,19,1,3,2,2,2,427
17,19,2,3,2,2,3,535
17,19,3,3,2,1,1,351
17,19,4,3,2,1,2,487
17,19,5,3,2,2,2,319
17,19,6,3,2,2,2,527
17,19,7,3,2,2,2,407
17,19,8,3,2,2,3,471
17,19,9,3,2,2,2,406
17,19,10,3,2,2,1,361
17,20,1,4,2,2,0,1316
17,20,2,4,2,1,3,615
17,20,3,4,2,1,5,456
17,20,4,4,2,1,3,360
17,20,5,4,2,1,5,463
17,20,6,4,2,1,2,478
17,20,7,4,2,1,3,775
17,20,8,4,2,1,6,423
17,20,9,4,2,1,5,632
17,20,10,4,2,1,4,511
18,1,1,-7,8,1,-6,1215
18,1,2,-7,8,2,9,763
18,1,3,-7,8,2,7,591
18,1,4,-7,8,1,-8,832
18,1,5,-7,8,2,8,537
18,1,6,-7,8,2,8,502
18,1,7,-7,8,2,8,536
18,1,8,-7,8,2,6,472
18,1,9,-7,8,2,9,479
18,1,10,-7,8,2,8,528
18,2,1,-6,3,2,1,1169
18,2,2,-6,3,1,-7,528
18,2,3,-6,3,1,-6,486
18,2,4,-6,3,2,5,519
18,2,5,-6,3,2,4,447
18,2,6,-6,3,2,4,471
18,2,7,-6,3,2,2,378
18,2,8,-6,3,1,-7,470
18,2,9,-6,3,2,1,383
18,2,10,-6,3,2,3,392
18,3,1,4,-6,2,-6,225
18,3,2,4,-6,1,4,432
18,3,3,4,-6,1,4,454
18,3,4,4,-6,1,4,413
18,3,5,4,-6,1,3,463
18,3,6,4,-6,1,4,603
18,3,7,4,-6,1,3,400
18,3,8,4,-6,1,2,431
18,3,9,4,-6,1,4,432
18,3,10,4,-6,1,2,543
18,4,1,-7,13,2,13,992
18,4,2,-7,13,1,-7,488
18,4,3,-7,13,2,12,432
18,4,4,-7,13,2,12,383
18,4,5,-7,13,2,12,416
18,4,6,-7,13,2,13,448
18,4,7,-7,13,2,12,631
18,4,8,-7,13,2,13,1592
18,4,9,-7,13,2,14,646
18,4,10,-7,13,2,13,487
18,5,1,9,0,1,8,1000
18,5,2,9,0,2,1,472
18,5,3,9,0,2,-1,439
18,5,4,9,0,1,9,454
18,5,5,9,0,1,9,358
18,5,6,9,0,1,8,438
18,5,7,9,0,1,9,432
18,5,8,9,0,1,9,416
18,5,9,9,0,1,10,406
18,5,10,9,0,1,8,413
18,6,1,8,-3,1,8,984
18,6,2,8,-3,2,-3,549
18,6,3,8,-3,1,9,473
18,6,4,8,-3,1,8,393
18,6,5,8,-3,1,7,400
18,6,6,8,-3,1,10,470
18,6,7,8,-3,1,6,494
18,6,8,8,-3,1,8,438
18,6,9,8,-3,1,8,462
18,6,10,8,-3,1,8,496
18,7,1,1,10,2,9,713
18,7,2,1,10,1,2,503
18,7,3,1,10,1,1,390
18,7,4,1,10,2,9,776
18,7,5,1,10,2,11,416
18,7,6,1,10,2,10,440
18,7,7,1,10,2,10,374
18,7,8,1,10,2,12,404
18,7,9,1,10,2,10,392
18,7,10,1,10,2,9,374
18,8,1,-4,-5,2,-7,759
18,8,2,-4,-5,1,-4,543
18,8,3,-4,-5,2,-4,511
18,8,4,-4,-5,1,-4,422
18,8,5,-4,-5,1,-5,471
18,8,6,-4,-5,2,-6,463
18,8,7,-4,-5,2,-6,462
18,8,8,-4,-5,1,-5,448
18,8,9,-4,-5,1,-3,455
18,8,10,-4,-5,1,-4,438
18,9,1,-2,3,1,-1,951
18,9,2,-2,3,2,3,592
18,9,3,-2,3,2,2,384
18,9,4,-2,3,2,2,408
18,9,5,-2,3,2,3,398
18,9,6,-2,3,2,3,406
18,9,7,-2,3,2,2,432
18,9,8,-2,3,2,3,416
18,9,9,-2,3,2,1,391
18,9,10,-2,3,2,2,397
18,10,1,5,8,2,7,872
18,10,2,5,8,2,7,494
18,10,3,5,8,1,5,463
18,10,4,5,8,1,4,407
18,10,5,5,8,1,5,438
18,10,6,5,8,2,7,485
18,10,7,5,8,2,8,406
18,10,8,5,8,2,10,397
18,10,9,5,8,2,10,400
18,10,10,5,8,2,9,407
18,11,1,-3,10,2,12,688
18,11,2,-3,10,1,-3,527
18,11,3,-3,10,2,9,496
18,11,4,-3,10,2,10,374
18,11,5,-3,10,2,10,399
18,11,6,-3,10,2,9,424
18,11,7,-3,10,2,10,383
18,11,8,-3,10,2,10,407
18,11,9,-3,10,2,9,392
18,11,10,-3,10,2,10,383
18,12,1,2,-5,2,-7,800
18,12,2,2,-5,1,2,520
18,12,3,2,-5,1,2,391
18,12,4,2,-5,1,2,416
18,12,5,2,-5,1,4,423
18,12,6,2,-5,1,2,425
18,12,7,2,-5,1,1,419
18,12,8,2,-5,1,0,430
18,12,9,2,-5,1,0,407
18,12,10,2,-5,2,-5,575
18,13,1,6,8,2,7,832
18,13,2,6,8,1,6,448
18,13,3,6,8,1,5,479
18,13,4,6,8,2,8,415
18,13,5,6,8,2,8,325
18,13,6,6,8,2,8,344
18,13,7,6,8,2,9,368
18,13,8,6,8,1,4,574
18,13,9,6,8,2,8,414
18,13,10,6,8,2,8,360
18,14,1,-11,-14,2,-15,601
18,14,2,-11,-14,1,-11,521
18,14,3,-11,-14,1,-11,446
18,14,4,-11,-14,2,-14,392
18,14,5,-11,-14,1,-11,414
18,14,6,-11,-14,1,-11,359
18,14,7,-11,-14,1,-12,413
18,14,8,-11,-14,2,-14,431
18,14,9,-11,-14,1,-11,376
18,14,10,-11,-14,1,-12,464
18,15,1,-5,-7,2,-6,664
18,15,2,-5,-7,1,-5,454
18,15,3,-5,-7,2,-8,663
18,15,4,-5,-7,1,-5,462
18,15,5,-5,-7,1,-5,374
18,15,6,-5,-7,1,-5,366
18,15,7,-5,-7,1,-4,440
18,15,8,-5,-7,1,-5,417
18,15,9,-5,-7,1,-3,416
18,15,10,-5,-7,1,-5,422
18,16,1,2,1,2,-1,791
18,16,2,2,1,1,2,494
18,16,3,2,1,1,3,383
18,16,4,2,1,1,1,351
18,16,5,2,1,1,4,352
18,16,6,2,1,1,2,357
18,16,7,2,1,1,2,855
18,16,8,2,1,1,2,383
18,16,9,2,1,1,0,381
18,16,10,2,1,1,3,438
18,17,1,-1,12,2,12,840
18,17,2,-1,12,2,13,407
18,17,3,-1,12,2,13,318
18,17,4,-1,12,1,-1,447
18,17,5,-1,12,2,12,447
18,17,6,-1,12,2,14,379
18,17,7,-1,12,2,12,391
18,17,8,-1,12,2,13,374
18,17,9,-1,12,2,13,382
18,17,10,-1,12,2,11,432
18,18,1,-2,6,2,6,632
18,18,2,-2,6,1,-3,520
18,18,3,-2,6,2,5,502
18,18,4,-2,6,2,7,343
18,18,5,-2,6,2,6,374
18,18,6,-2,6,2,5,390
18,18,7,-2,6,2,7,400
18,18,8,-2,6,2,5,439
18,18,9,-2,6,2,7,496
18,18,10,-2,6,2,6,464
18,19,1,7,-1,1,6,952
18,19,2,7,-1,2,-2,471
18,19,3,7,-1,1,8,446
18,19,4,7,-1,1,7,389
18,19,5,7,-1,1,5,440
18,19,6,7,-1,1,5,502
18,19,7,7,-1,1,6,496
18,19,8,7,-1,1,6,399
18,19,9,7,-1,1,6,551
18,19,10,7,-1,1,7,400
18,20,1,14,6,2,6,832
18,20,2,14,6,1,14,566
18,20,3,14,6,1,13,431
18,20,4,14,6,1,15,400
18,20,5,14,6,1,14,374
18,20,6,14,6,1,13,454
18,20,7,14,6,1,14,485
18,20,8,14,6,1,15,455
18,20,9,14,6,1,15,464
18,20,10,14,6,1,15,1022
19,1,1,19,2,1,21,2693
19,1,2,19,2,2,2,1079
19,1,3,19,2,1,20,603
19,1,4,19,2,1,20,781
19,1,5,19,2,1,20,1221
19,1,6,19,2,1,21,663
19,1,7,19,2,1,20,503
19,1,8,19,2,1,19,527
19,1,9,19,2,1,18,579
19,1,10,19,2,2,1,634
19,2,1,-4,2,1,-4,843
19,2,2,-4,2,2,3,377
19,2,3,-4,2,2,2,392
19,2,4,-4,2,2,3,533
19,2,5,-4,2,2,0,458
19,2,6,-4,2,1,-4,364
19,2,7,-4,2,2,2,355
19,2,8,-4,2,2,3,347
19,2,9,-4,2,2,1,387
19,2,10,-4,2,2,3,410
19,3,1,3,0,2,-2,798
19,3,2,3,0,1,3,372
19,3,3,3,0,1,3,480
19,3,4,3,0,1,2,370
19,3,5,3,0,1,3,401
19,3,6,3,0,1,5,371
19,3,7,3,0,1,3,649
19,3,8,3,0,1,4,540
19,3,9,3,0,1,2,410
19,3,10,3,0,2,2,425
19,4,1,1,-4,1,1,842
19,4,2,1,-4,2,-4,392
19,4,3,1,-4,1,2,409
19,4,4,1,-4,1,1,478
19,4,5,1,-4,1,2,1137
19,4,6,1,-4,2,-3,426
19,4,7,1,-4,1,0,1108
19,4,8,1,-4,1,3,1038
19,4,9,1,-4,1,-1,403
19,4,10,1,-4,2,-4,650
19,5,1,-2,-9,1,-2,612
19,5,2,-2,-9,2,-8,400
19,5,3,-2,-9,1,-2,464
19,5,4,-2,-9,1,-4,1075
19,5,5,-2,-9,2,-9,419
19,5,6,-2,-9,1,0,403
19,5,7,-2,-9,1,-3,455
19,5,8,-2,-9,1,-3,439
19,5,9,-2,-9,1,-2,564
19,5,10,-2,-9,1,-3,362
19,6,1,-4,19,2,20,617
19,6,2,-4,19,1,-4,426
19,6,3,-4,19,2,18,363
19,6,4,-4,19,2,20,395
19,6,5,-4,19,2,20,418
19,6,6,-4,19,2,20,412
19,6,7,-4,19,2,20,386
19,6,8,-4,19,2,19,362
19,6,9,-4,19,2,22,479
19,6,10,-4,19,2,20,431
19,7,1,-1,-5,2,-5,704
19,7,2,-1,-5,1,-1,402
19,7,3,-1,-5,1,-1,379
19,7,4,-1,-5,2,-7,345
19,7,5,-1,-5,1,0,377
19,7,6,-1,-5,1,0,369
19,7,7,-1,-5,1,-1,380
19,7,8,-1,-5,1,0,571
19,7,9,-1,-5,1,-2,417
19,7,10,-1,-5,2,-5,515
19,8,1,-9,-5,2,-4,610
19,8,2,-9,-5,1,-9,1436
19,8,3,-9,-5,2,-6,440
19,8,4,-9,-5,1,-11,418
19,8,5,-9,-5,2,-5,355
19,8,6,-9,-5,2,-4,325
19,8,7,-9,-5,2,-6,357
19,8,8,-9,-5,2,-4,341
19,8,9,-9,-5,2,-5,378
19,8,10,-9,-5,2,-5,340
19,9,1,1,1,2,0,524
19,9,2,1,1,1,3,473
19,9,3,1,1,1,1,372
19,9,4,1,1,2,0,348
19,9,5,1,1,1,2,480
19,9,6,1,1,2,2,393
19,9,7,1,1,2,1,616
19,9,8,1,1,1,0,393
19,9,9,1,1,2,2,435
19,9,10,1,1,1,1,456
19,10,1,1,3,2,4,580
19,10,2,1,3,1,1,393
19,10,3,1,3,2,4,393
19,10,4,1,3,1,1,393
19,10,5,1,3,2,4,410
19,10,6,1,3,2,2,377
19,10,7,1,3,1,1,541
19,10,8,1,3,2,3,362
19,10,9,1,3,2,3,372
19,10,10,1,3,1,1,445
19,11,1,5,-8,2,-7,746
19,11,2,5,-8,1,6,365
19,11,3,5,-8,1,5,362
19,11,4,5,-8,1,4,377
19,11,5,5,-8,1,6,520
19,11,6,5,-8,1,4,450
19,11,7,5,-8,1,5,626
19,11,8,5,-8,1,4,376
19,11,9,5,-8,1,5,417
19,11,10,5,-8,1,3,462
19,12,1,-21,10,2,10,543
19,12,2,-21,10,1,-21,558
19,12,3,-21,10,2,8,402
19,12,4,-21,10,2,10,373
19,12,5,-21,10,2,8,377
19,12,6,-21,10,2,9,424
19,12,7,-21,10,2,8,371
19,12,8,-21,10,2,10,587
19,12,9,-21,10,2,10,394
19,12,10,-21,10,2,10,392
19,13,1,-9,-1,1,-9,730
19,13,2,-9,-1,2,-1,339
19,13,3,-9,-1,2,-1,463
19,13,4,-9,-1,1,-8,433
19,13,5,-9,-1,2,-1,340
19,13,6,-9,-1,2,-1,325
19,13,7,-9,-1,2,-1,377
19,13,8,-9,-1,2,-3,410
19,13,9,-9,-1,1,-8,551
19,13,10,-9,-1,2,-1,355
19,14,1,2,-3,2,-3,518
19,14,2,2,-3,1,1,371
19,14,3,2,-3,1,2,397
19,14,4,2,-3,1,2,356
19,14,5,2,-3,1,2,356
19,14,6,2,-3,1,3,392
19,14,7,2,-3,1,3,367
19,14,8,2,-3,1,2,355
19,14,9,2,-3,1,2,418
19,14,10,2,-3,1,1,439
19,15,1,-19,-6,2,-7,549
19,15,2,-19,-6,1,-18,364
19,15,3,-19,-6,2,-6,363
19,15,4,-19,-6,2,-6,355
19,15,5,-19,-6,1,-20,368
19,15,6,-19,-6,2,-7,339
19,15,7,-19,-6,2,-5,380
19,15,8,-19,-6,2,-6,347
19,15,9,-19,-6,2,-6,366
19,15,10,-19,-6,2,-7,395
19,16,1,-5,-2,2,-2,573
19,16,2,-5,-2,1,-4,347
19,16,3,-5,-2,2,-2,365
19,16,4,-5,-2,1,-3,371
19,16,5,-5,-2,2,-2,379
19,16,6,-5,-2,1,-6,376
19,16,7,-5,-2,2,-4,396
19,16,8,-5,-2,2,-3,356
19,16,9,-5,-2,2,-3,373
19,16,10,-5,-2,2,-2,379
19,17,1,-3,-3,2,-2,597
19,17,2,-3,-3,1,-3,348
19,17,3,-3,-3,2,-2,386
19,17,4,-3,-3,1,-2,411
19,17,5,-3,-3,2,-3,348
19,17,6,-3,-3,1,-5,358
19,17,7,-3,-3,2,-4,330
19,17,8,-3,-3,2,-3,371
19,17,9,-3,-3,2,-3,324
19,17,10,-3,-3,2,-1,361
19,18,1,1,-2,2,-2,705
19,18,2,1,-2,1,2,329
19,18,3,1,-2,1,2,358
19,18,4,1,-2,1,2,363
19,18,5,1,-2,1,0,371
19,18,6,1,-2,2,-2,533
19,18,7,1,-2,1,1,346
19,18,8,1,-2,1,1,433
19,18,9,1,-2,1,2,325
19,18,10,1,-2,1,0,308
19,19,1,7,14,1,7,537
19,19,2,7,14,2,12,416
19,19,3,7,14,2,13,356
19,19,4,7,14,2,11,378
19,19,5,7,14,1,5,743
19,19,6,7,14,2,14,361
19,19,7,7,14,2,13,365
19,19,8,7,14,2,15,347
19,19,9,7,14,2,15,342
19,19,10,7,14,2,13,440
19,20,1,-1,-4,2,-6,456
19,20,2,-1,-4,1,-3,375
19,20,3,-1,-4,1,-1,704
19,20,4,-1,-4,2,-3,346
19,20,5,-1,-4,1,-2,331
19,20,6,-1,-4,2,-4,393
19,20,7,-1,-4,1,-1,376
19,20,8,-1,-4,2,-3,487
19,20,9,-1,-4,1,-1,388
19,20,10,-1,-4,1,-1,355
20,1,1,-1,6,2,6,986
20,1,2,-1,6,1,-2,413
20,1,3,-1,6,2,5,374
20,1,4,-1,6,2,5,250
20,1,5,-1,6,2,7,258
20,1,6,-1,6,2,6,227
20,1,7,-1,6,2,7,307
20,1,8,-1,6,2,6,252
20,1,9,-1,6,2,5,247
20,1,10,-1,6,2,5,218
20,2,1,4,8,1,5,407
20,2,2,4,8,2,8,262
20,2,3,4,8,2,9,256
20,2,4,4,8,2,8,239
20,2,5,4,8,2,8,252
20,2,6,4,8,1,5,309
20,2,7,4,8,1,3,242
20,2,8,4,8,1,6,260
20,2,9,4,8,2,9,267
20,2,10,4,8,2,10,219
20,3,1,7,8,2,9,318
20,3,2,7,8,1,7,267
20,3,3,7,8,2,8,245
20,3,4,7,8,2,10,229
20,3,5,7,8,2,8,224
20,3,6,7,8,2,8,226
20,3,7,7,8,2,8,262
20,3,8,7,8,2,9,1822
20,3,9,7,8,2,6,248
20,3,10,7,8,2,8,244
20,4,1,6,2,2,2,359
20,4,2,6,2,1,8,369
20,4,3,6,2,1,7,226
20,4,4,6,2,1,6,219
20,4,5,6,2,1,6,244
20,4,6,6,2,1,6,245
20,4,7,6,2,1,7,246
20,4,8,6,2,1,4,494
20,4,9,6,2,1,6,245
20,4,10,6,2,1,7,435
20,5,1,0,2,2,0,1781
20,5,2,0,2,1,-1,588
20,5,3,0,2,1,0,238
20,5,4,0,2,2,3,292
20,5,5,0,2,2,2,256
20,5,6,0,2,2,2,238
20,5,7,0,2,2,2,772
20,5,8,0,2,2,3,263
20,5,9,0,2,2,1,256
20,5,10,0,2,2,1,245
20,6,1,-3,-19,2,-19,483
20,6,2,-3,-19,1,-2,251
20,6,3,-3,-19,1,-3,237
